2.8	52.9648	1.92959	-0.0251436	0.688731
2.81	52.9646	1.93647	-0.0252334	0.688728
2.82	52.9643	1.94336	-0.0253233	0.688725
2.83	52.964	1.95025	-0.0254132	0.688722
2.84	52.9638	1.95713	-0.0255031	0.688719
2.85	52.9635	1.96402	-0.025593	0.688716
2.86	52.9633	1.97091	-0.0256829	0.688713
2.87	52.963	1.9778	-0.0257727	0.68871
2.88	52.9628	1.98468	-0.0258626	0.688707
2.89	52.9625	1.99157	-0.0259525	0.688704
2.9	52.9622	1.99846	-0.0260424	0.688701
2.91	52.962	2.00534	-0.0261323	0.688699
2.92	52.9617	2.01223	-0.0262222	0.688696
2.93	52.9615	2.01912	-0.0263121	0.688693
2.94	52.9612	2.026	-0.0264019	0.68869
2.95	52.9609	2.03289	-0.0264918	0.688687
2.96	52.9607	2.03978	-0.0265817	0.688684
2.97	52.9604	2.04667	-0.0266716	0.688681
2.98	52.9601	2.05355	-0.0267615	0.688678
2.99	52.9599	2.06044	-0.0268514	0.688675
3	52.9596	2.06733	-0.0269413	0.688672
3.01	52.9593	2.07421	-0.0270312	0.688669
3.02	52.9591	2.0811	-0.0271211	0.688666
3.03	52.9588	2.08799	-0.027211	0.688664
3.04	52.9585	2.09487	-0.0273009	0.688661
3.05	52.9582	2.10176	-0.0273908	0.688658
3.06	52.958	2.10865	-0.0274807	0.688655
3.07	52.9577	2.11553	-0.0275706	0.688652
3.08	52.9574	2.12242	-0.0276605	0.688649
3.09	52.9571	2.12931	-0.0277504	0.688646
3.1	52.9569	2.13619	-0.0278403	0.688643
3.11	52.9566	2.14308	-0.0279302	0.68864
3.12	52.9563	2.14996	-0.0280201	0.688637
3.13	52.956	2.15685	-0.02811	0.688634
3.14	52.9557	2.16374	-0.0281999	0.688632
3.15	52.9555	2.17062	-0.0282898	0.688629
3.16	52.9552	2.17751	-0.0283798	0.688626
3.17	52.9549	2.1844	-0.0284697	0.688623
3.18	52.9546	2.19128	-0.0285596	0.68862
3.19	52.9543	2.19817	-0.0286495	0.688617
3.2	52.954	2.20505	-0.0287394	0.688614
3.21	52.9537	2.21194	-0.0288293	0.688611
